828105442,ITSJEFEN AS,enheter,AS,Aksjeselskap,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,Havnegata 9,TRONDHEIM,ja,2024,56638220,7479839
928431096,POLARDC DRA AS,enheter,AS,Aksjeselskap,63.100,Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester,,,,,c/o Econpartner AS, Grundingen 6,OSLO,ja,2024,0,-126006981
911599252,LEFDAL MINE DATACENTER AS,enheter,AS,Aksjeselskap,63.100,Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester,,,,,Gate 1 101,MÅLØY,ja,2024,172179968,-21832601
928700968,NEAS IT AS,enheter,AS,Aksjeselskap,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,Fosnagata 12,KRISTIANSUND N,ja,2024,38400356,1997290
828605062,NSCALE DRIFT AS,enheter,AS,Aksjeselskap,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,Sam Eydes vei 47,GLOMFJORD,ja,2024,27005248,373949
988534005,NTC SERVICES AS,enheter,AS,Aksjeselskap,,,,,,,,,ja,2024,108470390,8775047
926516019,NTE TELEKOM AS,enheter,AS,Aksjeselskap,61.100,Kabelbasert, satellittbasert og trådløs telekommunikasjon,,,,,Sjøfartsgata 3,STEINKJER,ja,2024,807921000,6938000
925218790,ODIN GREEN DC AS,enheter,AS,Aksjeselskap,63.100,Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester,,,,,c/o TMF Norway AS, Hagaløkkveien 26,ASKER,ja,2024,18112732,-29478743
982211743,ORANGE BUSINESS DIGITAL NORWAY AS,enheter,AS,Aksjeselskap,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,Lørenfaret 1E,OSLO,ja,2024,1041567712,-146013733
933054365,REN RØROS DIGITAL AS,enheter,AS,Aksjeselskap,63.100,Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester,62.100,Dataprogrammeringstjenester,,,Osloveien 16B,RØROS,ja,2024,20683629,-1701377
981663322,SI OSL 01 AS,enheter,AS,Aksjeselskap,63.100,Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester,,,,,Selma Ellefsens vei 1,OSLO,ja,2024,254031000,65317000
994817477,SI OSL 02 AS,enheter,AS,Aksjeselskap,63.100,Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester,,,,,Rosenholmveien 25,TROLLÅSEN,ja,2024,39237000,-13732000
912189287,SI OSL 03.1 AS,enheter,AS,Aksjeselskap,63.100,Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester,,,,,Heiaveien 9,FETSUND,ja,2024,173731000,12553000
920030564,SI OSL 03.2 AS,enheter,AS,Aksjeselskap,63.100,Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester,,,,,Heiaveien 9,FETSUND,ja,2024,164695000,-67940000
922735573,SI OSL 04 AS,enheter,AS,Aksjeselskap,63.100,Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester,,,,,Holtskogen 31,TOMTER,ja,2024,168727000,-110197000
930086339,SKYGARD AS,enheter,AS,Aksjeselskap,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,Karenslyst allé 10,OSLO,ja,2024,16590490,-33285878
916871821,STORESPEED AS,enheter,AS,Aksjeselskap,63.100,Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester,,,,,Øraveien 2,GAMLE FREDRIKSTAD,ja,2024,4129669,-2908573
977461863,TAFJORD CONNECT AS,enheter,AS,Aksjeselskap,61.100,Kabelbasert, satellittbasert og trådløs telekommunikasjon,,,,,Retirovegen 4,ÅLESUND,ja,2024,273161372,49304938
981929055,TELIA NORGE AS,enheter,AS,Aksjeselskap,61.100,Kabelbasert, satellittbasert og trådløs telekommunikasjon,47.400,Detaljhandel med informasjons- og kommunikasjonsteknologiutstyr,61.900,Telekommunikasjon ellers,Lørenfaret 1A,OSLO,ja,2024,14583000000,-1137000000
926970208,TERAKRAFT AS,enheter,AS,Aksjeselskap,63.100,Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester,,,,,Hellandsbygd, Handelandsvegen 140,SAUDA,ja,2024,20802660,-7815365
933436012,THERMALTECH AS,enheter,AS,Aksjeselskap,35.300,Vannbåren og luftbåren varme- og kjøleforsyning,,,,,Innlandsvegen 344,TROMSDALEN,ja,2024,1454412,-516605
999648274,TROLLFJORD IKT SENTER AS,enheter,AS,Aksjeselskap,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,Nordnesveien 3,STOKMARKNES,ja,2024,8998513,1457665
911678608,TROLL HOUSING AS,enheter,AS,Aksjeselskap,63.100,Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester,,,,,Klempertåsvegen 104,ELNESVÅGEN,ja,2024,298505977,41854991
983450342,TUSSA IKT AS,enheter,AS,Aksjeselskap,61.100,Kabelbasert, satellittbasert og trådløs telekommunikasjon,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,Langemyra 6,HOVDEBYGDA,ja,2024,318286684,19842238
927050188,TYDAL DATA CENTER AS,enheter,AS,Aksjeselskap,63.100,Datainfrastruktur, -behandling, -lagring og tilknyttede tjenester,,,,,Stugudalsvegen 196,TYDAL,ja,2024,310366482,4684491
863847672,UNIC NETTVERK AS,enheter,AS,Aksjeselskap,62.200,Konsulentvirksomhet tilknyttet informasjonsteknologi og forvaltning og drift av it-systemer,,,,,Leirvollen 21,SKIEN,ja,2024,18196981,894708
